name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds,year
L.Guion,00-0026292,no,MIN,DE,2,1,0,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Hartline,00-0027077,no,MIA,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,5,38,1,0,0,545,2,27,0,0,0,0,27,2010
T.McDaniel,00-0024102,no,MIA,DT,6,0,0,2.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Smith,00-0027037,no,MIA,DB,7,0,1,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Dobbins,00-0024365,no,MIA,,11,0,0,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Baker,00-0026683,no,MIA,,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
L.Vickers,00-0024394,no,CLE,,,,,,,0,1,0,1,0,,,,,,,,,,13,13,0,2,0,,,,,,,,,,,,,,,,,,15,0,4,0,0,0,15,5,7,0,0,0,0,11,2010
J.Davis,00-0027130,no,CLE,,,,,,,,,,,,,,,,,,,,,11,11,0,1,0,,,,,,,,,,,,,,,,,,32,0,4,0,0,0,45,19,22,0,0,0,0,60,2010
A.Toribio,00-0026093,no,KC,,2,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Lewis,00-0027736,no,KC,FS,7,2,3,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
W.Gilberry,00-0026105,no,KC,DE,2,2,0,7,19,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Collins,00-0003292,no,TEN,,,,,,,3,1,5,1,-8,,,,,,,,,,,,,,,278,160,8,14,1,1,1823,,,,,,,,,,,,,,,,,,10,4,0,0,0,0,1,2010
J.Gage,00-0021982,no,TEN,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,,,,,,,,,,,,,,,,,,123,1,19,1,0,0,243,,,,,,,,2010
K.Britt,00-0027006,no,TEN,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,210,42,9,1,1,775,,,,,,,,2010
J.Cook,00-0027061,no,TEN,TE,0,0,0,0,1,0,1,0,1,2,,,,,,,,,,3,3,0,1,0,,,,,,,,,,,,,,,,,,181,22,27,1,0,0,350,,,,,,,,2010
E.Amano,00-0022771,yes,TEN,,,,,,,0,0,1,0,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
C.Allred,00-0023812,no,TEN,,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
C.Batch,00-0000865,no,PIT,,,,,,,0,1,2,1,-3,,,,,,,,,,,,,,,49,29,3,3,0,0,352,,,,,,,,,,,,,,,,,,7,28,0,0,0,0,30,2010
S.McLendon,00-0026564,no,PIT,DT,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Fox,00-0022697,no,PIT,,2,0,0,0,4,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Brown,00-0027793,no,PIT,WR,,,,,,0,0,1,0,0,,,,,,,,,,171,241,89,17,1,,,,,,,,,,,,,32,53,0,12,0,84,0,15,0,0,0,146,,,,,,,,2010
L.Foote,00-0021246,no,PIT,,6,0,0,1.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
L.Williams,00-0024325,yes,DAL,,1,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Bowen,00-0023954,no,DAL,,6,0,0,0.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
E.Bennett,00-0026210,no,CHI,,,,,,,0,1,1,1,0,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,281,12,45,3,0,0,548,2,9,0,0,0,0,9,2010
A.Adams,00-0022085,no,CHI,,4,2,0,2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Toeaina,00-0025574,no,CHI,,7,0,0,2,17,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Brown,00-0027129,yes,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,6,0,0,0,39,16,14,0,0,0,0,49,2010
L.Jackson,00-0026168,no,DET,,12,1,0,4.5,20,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Palmer,00-0026635,no,DET,,9,1,0,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Bell,00-0024011,no,PHI,,,,,,,0,2,2,2,0,,,,,,,,,,32,50,0,6,0,,,,,,,,,,,,,,,,,,39,0,7,0,0,0,67,46,62,0,0,0,0,98,2010
R.Cooper,00-0027758,no,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,5,7,1,0,0,116,,,,,,,,2010
O.Schmitt,00-0026303,no,PHI,,,,,,,0,1,0,1,0,,,,,,,,,,18,18,0,2,0,,,,,,,,,,,,,,,,,,78,5,17,1,0,0,122,,,,,,,,2010
G.Mills,00-0024321,no,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,2,0,0,0,19,,,,,,,,2010
W.Justice,00-0024254,no,PHI,,,,,,,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Graham,00-0027865,no,PHI,OLB,1,1,0,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Patterson,00-0023727,no,PHI,,1,0,4,1,36,0,0,1,0,0,,,,,,,,,,14,14,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Jordan,00-0025719,no,PHI,,2,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
O.Mughelli,00-0022143,no,ATL,,,,,,,,,,,,,,,,,,,,,6,6,0,1,0,,,,,,,,,,,,,,,,,,89,17,13,1,0,0,126,13,20,0,0,0,0,36,2010
B.Finneran,00-0005231,no,ATL,,,,,,,0,1,0,1,0,,,,,,,,,,18,18,0,1,0,,,,,,,,,,,,,,,,,,88,15,18,2,0,0,154,,,,,,,,2010
W.Moore,00-0027031,no,ATL,,13,1,4,0,55,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Franks,00-0027735,yes,ATL,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Williams,00-0021229,no,ATL,,11,0,0,1,18,0,0,0,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Babineaux,00-0023494,no,ATL,NT,8,2,1,4,18,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Hall,00-0027347,no,ARI,,,,,,,2,1,5,1,0,,,,,,,,,,,,,,,78,39,6,1,0,0,370,,,,,,,,,,,,,,,,,,1,-5,0,0,0,0,-5,2010
J.Wright,00-0022288,no,ARI,,,,,,,1,0,1,0,0,,,,,,,,,,8,8,0,2,0,,,,,,,,,,,,,,,,,,29,0,8,0,0,0,42,6,16,0,0,0,0,28,2010
S.Williams,00-0027349,no,ARI,,,,,,,,,,,,,,,,,,,,,14,14,0,1,0,,,,,,,,,,,,,,,,,,67,0,9,0,0,0,101,,,,,,,,2010
B.Patrick,00-0025602,no,ARI,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,0,12,0,0,0,99,,,,,,,,2010
L.Brown,00-0025392,no,ARI,,,,,,,0,3,0,3,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Williams,00-0027877,no,ARI,DT,11,0,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Johnson,00-0027067,no,ARI,DB,9,1,1,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Fiammetta,00-0027093,no,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,5,0,0,0,34,7,20,0,0,0,0,22,2010
D.Gettis,00-0027795,no,CAR,,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,75,81,0,9,0,,,,,,,,,,,,,,,,,,221,23,35,2,0,0,416,3,2,0,0,0,0,2,2010
J.King,00-0024369,no,CAR,,,,,,,0,2,0,2,0,,,,,,,,,,11,11,0,1,0,,,,,,,,,,,,,,,,,,87,18,17,2,0,0,117,,,,,,,,2010
J.Williams,00-0024335,yes,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,2010
N.Hayden,00-0026321,no,CAR,,11,0,0,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Talib,00-0026160,no,TB,CB,1,0,6,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Sims,00-0021382,no,TB,,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Thomas,00-0027874,no,DEN,WR,,,,,,2,1,3,1,0,,,,,,,,,,116,156,0,13,0,,,,,,,,,,,,,,,,,,143,38,19,2,0,0,266,2,1,0,0,0,0,1,2010
C.Vaughn,00-0027290,no,DEN,,0,0,0,0,3,0,0,0,2,0,,,,,,,,,,62,97,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Bannan,00-0021092,no,DEN,,9,1,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Moss,00-0025404,no,DEN,,4,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Fields,00-0023571,no,DEN,,8,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
G.Tate,00-0027891,no,SEA,WR,,,,,,0,1,1,1,0,,,,,,,,,,10,10,0,1,0,,,,,,,,,,,,,101,158,0,15,0,141,0,21,0,0,0,227,2,4,0,0,0,0,4,2010
W.Thurmond,00-0027711,no,SEA,,4,0,0,0,20,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,2010
R.Lewis,00-0025848,no,SEA,,2,1,0,1,14,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Balmer,00-0026169,no,SEA,,12,0,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Gradkowski,00-0024408,no,OAK,QB,,,,,,1,1,3,1,0,,,,,,,,,,,,,,,134,70,6,5,0,0,961,,,,,,,,,,,,,,,,,,11,21,0,0,0,0,29,2010
J.Ford,00-0027709,no,OAK,,,,,,,1,1,3,1,0,,,,,,,,,,300,575,0,49,3,,,,,,,,,,,,,,,,,,229,48,23,2,0,0,443,10,139,81,2,0,0,155,2010
D.Bryant,00-0026533,no,OAK,,5,0,0,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Murphy,00-0027670,no,STL,,3,0,1,0,13,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
C.Long,00-0026142,no,STL,DE,3,3,0,8.5,25,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
E.Sims,00-0027787,no,STL,DE,1,0,0,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Pool,00-0023469,no,NYJ,,12,1,1,1,31,0,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Revis,00-0025401,no,NYJ,CB,6,0,0,0,23,0,0,0,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Coleman,00-0024403,no,NYJ,,2,5,1,4,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Edelman,00-0027150,no,NE,WR,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,135,259,94,21,1,52,0,7,0,0,0,86,2,14,0,0,0,0,14,2010
K.Arrington,00-0026071,no,NE,CB,9,0,1,0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Cunningham,00-0027661,no,NE,,6,1,0,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
G.Warren,00-0020524,no,NE,,9,0,0,3.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Kelly,00-0009119,no,CIN,,,,,,,0,1,0,1,0,,,,,,,,,,8,8,0,1,0,,,,,,,,,,,,,,,,,,25,0,10,0,0,0,42,,,,,,,,2010
M.Johnson,00-0027044,no,CIN,DE,9,0,0,2.5,23,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Trent,00-0026928,no,CIN,,5,0,1,0,18,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
G.Atkins,00-0027720,no,CIN,DT,6,0,0,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
E.Dickson,00-0027675,no,BAL,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,34,11,1,0,0,152,,,,,,,,2010
D.Pitta,00-0027714,no,BAL,TE,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,,,,,,,,2010
H.Nakamura,00-0026346,no,BAL,,2,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
C.Redding,00-0021998,no,BAL,,11,0,1,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.McKinney,00-0024002,no,BAL,,6,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Volek,00-0019041,yes,SD,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,8,,,,,,,,,,,,,,,,,,6,-2,0,0,0,0,-5,2010
P.Crayton,00-0022766,no,SD,,,,,,,,,,,,,,,,,,,,,31,31,0,1,0,,,,,,,,,,,,,11,13,0,2,0,172,0,25,0,0,0,409,,,,,,,,2010
P.Oliver,00-0025788,no,SD,,14,1,1,0,41,0,0,0,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Siler,00-0025627,no,SD,,8,0,1,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Strickland,00-0022158,no,SD,,2,1,0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Applewhite,00-0024734,no,SD,,11,2,0,3,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Merriman,00-0023446,no,SD,,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Johnson,00-0023450,no,SD,,4,0,0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
L.McCown,00-0022864,no,JAC,QB,,,,,,,,,,,,,,,,,,,,,,,,,19,11,0,0,0,0,120,,,,,,,,,,,,,,,,,,1,4,0,0,0,0,4,2010
M.Sims-Walker,00-0025466,no,JAC,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,45,43,7,0,0,562,,,,,,,,2010
E.Wilford,00-0022901,no,JAC,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,3,0,1,0,0,0,3,,,,,,,,2010
L.Cohen,00-0026356,no,JAC,,1,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Brackenridge,00-0024815,no,JAC,,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,,,,,,,,,,,,,,,2010
A.Bowen,00-0026287,no,JAC,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Allen,00-0026605,no,JAC,,8,0,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Mincey,00-0024405,no,JAC,,6,0,0,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Hart,00-0026342,no,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,6,0,0,0,25,43,64,11,1,0,0,185,2010
P.Angerer,00-0027892,no,IND,,22,1,0,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Townsend,00-0016577,no,IND,,1,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Lacey,00-0026674,no,IND,,13,0,1,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Conner,00-0027831,no,IND,,14,1,0,0,29,0,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Pascoe,00-0026931,no,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,8,0,0,0,69,,,,,,,,2010
A.Ross,00-0025407,no,NYG,,10,0,0,1,26,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16,23,0,6,0,,,,,,,,,,,,,,,2010
D.Tollefson,00-0024467,no,NYG,,4,1,0,0.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Johnson,00-0025611,no,NYG,,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Dixon,00-0027772,no,SF,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,5,0,0,0,11,70,101,3,2,0,0,237,2010
B.Westbrook,00-0021216,no,SF,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,62,16,1,0,0,150,77,91,17,4,0,0,340,2010
D.Baas,00-0023468,no,SF,,,,,,,0,0,2,0,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
P.Adams,00-0027610,no,SF,,0,0,0,0,4,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7,16,0,4,0,,,,,,,,,,,,,,,2010
R.McDonald,00-0025484,no,SF,,5,0,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Smith,00-0026215,no,SF,,4,0,1,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Brown,00-0025534,no,SF,,2,0,1,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Brooks,00-0024495,no,SF,OLB,2,0,1,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
N.Bowman,00-0027894,no,SF,ILB,6,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Clark,00-0019506,no,NO,,11,1,0,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
L.Torrence,00-0023186,no,NO,,1,0,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Ayodele,00-0024073,no,NO,,13,1,0,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Hedgecock,00-0023683,yes,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,2,0,0,0,8,,,,,,,,2010
A.Verner,00-0027705,no,TEN,CB,14,1,3,0,75,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Wharton,00-0022214,yes,CAR,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
L.Leonard,00-0024745,yes,CAR,,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Leonard,00-0025439,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,3,17,1,0,0,114,9,53,0,0,0,0,61,2010
A.Caldwell,00-0026237,no,CIN,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,180,0,24,0,0,0,336,1,-2,0,0,0,0,-2,2010
J.Johnson,00-0026300,no,TB,QB,,,,,,,,,,,,,,,,,,,,,,,,,15,13,0,0,0,0,104,,,,,,,,,,,,,,,,,,3,32,0,0,0,0,32,2010
L.Blount,00-0027325,no,TB,RB,,,,,,3,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,5,0,0,0,14,175,295,78,6,0,0,925,2010
A.Benn,00-0027654,no,TB,WR,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,22,23,2,0,0,381,6,32,0,0,0,0,35,2010
J.Faine,00-0022157,yes,TB,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
P.Parker,00-0027450,no,TB,,,,,,,,,,,,,,,,,,,,,85,102,0,10,0,,,,,,,,,,,,,,,,,,30,0,4,0,0,0,42,1,7,0,0,0,0,7,2010
C.Grimm,00-0027805,no,TB,,11,1,2,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Mundy,00-0026334,no,PIT,,4,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
N.Eason,00-0022010,no,PIT,,9,0,0,1.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
W.Allen,00-0022900,no,PIT,,1,0,0,0,3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Worilds,00-0027889,no,PIT,,0,0,0,1,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Woodhead,00-0026019,no,NE,RB,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,11,30,1,0,0,358,90,157,57,4,0,0,478,2010
M.Wright,00-0023255,no,NE,,3,0,0,5.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Crable,00-0026218,no,NE,,2,0,0,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Page,00-0024442,no,NE,,3,0,2,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Fitzpatrick,00-0023682,no,BUF,QB,,,,,,5,3,8,3,0,,,,,,,,,,,,,,,407,234,13,19,1,0,2676,,,,,,,,,,,,,,,,,,40,118,0,0,0,0,260,2010
D.Ellerbe,00-0026857,no,BAL,OLB,6,0,0,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
L.Webb,00-0027060,no,BAL,CB,7,0,2,0,47,1,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,72,124,0,16,0,,,,,,,,,,,,,,,2010
J.Wilson,00-0025442,no,BAL,,2,0,3,0,31,1,0,1,1,0,,,,,,,,,,39,47,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Robinson,00-0023090,no,CLE,,11,0,0,0.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
H.Baskett,00-0024013,yes,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,1,0,0,0,18,,,,,,,,2010
C.Cook,00-0027649,no,MIN,,4,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
